GENERATION_PROJECT,gen_tech,gen_load_zone,gen_connect_cost_per_mw,gen_capacity_limit_mw,gen_full_load_heat_rate,gen_variable_om,gen_max_age,gen_min_build_capacity,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_is_variable,gen_is_baseload,gen_is_cogen,gen_energy_source,gen_unit_size,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_efficiency,gen_store_to_release_ratio
g12694i,wind,2074231,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12694,wind,2074231,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12695i,wind,2074233,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12695,wind,2074233,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12696i,hydro,2074236,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12696,hydro,2074236,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12697i,hydro,2074237,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12697,hydro,2074237,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12698i,hydro,2074238,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12698,hydro,2074238,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12699i,hydro,2074239,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12699,hydro,2074239,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12700i,ng,2074240,0,5000.0,5.91,8.2981764,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12700,ng,2074240,0,.,5.91,8.2981764,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12701i,ng,2074240,0,5000.0,7.45,10.4629464,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12701,ng,2074240,0,.,7.45,10.4629464,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12702i,hydro,2074245,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12702,hydro,2074245,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12703i,hydro,2074246,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12703,hydro,2074246,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12704i,hydro,2074248,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12704,hydro,2074248,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12705i,hydro,2074248,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12705,hydro,2074248,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12706i,hydro,2074252,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12706,hydro,2074252,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12707i,hydro,2074253,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12707,hydro,2074253,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12708i,hydro,2074254,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12708,hydro,2074254,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12709i,hydro,2074255,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12709,hydro,2074255,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12710i,hydro,2074256,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12710,hydro,2074256,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12711i,wind,2074259,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12711,wind,2074259,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12712i,wind,2074259,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12712,wind,2074259,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12713i,wind,2074260,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12713,wind,2074260,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12714i,hydro,2074261,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12714,hydro,2074261,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12715i,hydro,2074261,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12715,hydro,2074261,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12716i,hydro,2074261,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12716,hydro,2074261,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12717i,wind,2074263,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12717,wind,2074263,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12718i,hydro,2074265,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12718,hydro,2074265,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12719i,hydro,2074266,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12719,hydro,2074266,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12720i,hydro,2074266,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12720,hydro,2074266,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12721i,hydro,2074268,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12721,hydro,2074268,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12722i,hydro,2074268,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12722,hydro,2074268,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12723i,hydro,2074268,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12723,hydro,2074268,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12724i,hydro,2074268,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12724,hydro,2074268,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12725i,wind,2074270,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12725,wind,2074270,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12726i,wind,2074270,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12726,wind,2074270,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12727i,wind,2074270,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12727,wind,2074270,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12728i,wind,2074271,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12728,wind,2074271,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12729i,hydro,2074276,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12729,hydro,2074276,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12730i,hydro,2074277,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12730,hydro,2074277,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12731i,hydro,2074278,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12731,hydro,2074278,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12732i,wind,2074280,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12732,wind,2074280,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12733i,wind,2074282,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12733,wind,2074282,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12734i,wind,2074283,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12734,wind,2074283,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12735i,hydro,2074284,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12735,hydro,2074284,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12736i,hydro,2074284,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12736,hydro,2074284,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12737i,hydro,2074284,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12737,hydro,2074284,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12738i,wind,2074288,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12738,wind,2074288,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12739i,wind,2074289,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12739,wind,2074289,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12740i,wind,2074291,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12740,wind,2074291,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12741i,wind,2074292,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12741,wind,2074292,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12742i,wind,2074295,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12742,wind,2074295,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12743i,wind,2074296,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12743,wind,2074296,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12744i,wind,2074296,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12744,wind,2074296,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12745i,wind,2074296,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12745,wind,2074296,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12746i,hydro,2074298,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12746,hydro,2074298,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12747i,hydro,2074298,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12747,hydro,2074298,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12748i,hydro,2074301,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12748,hydro,2074301,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12749i,hydro,2074302,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12749,hydro,2074302,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12750i,hydro,2074302,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12750,hydro,2074302,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12751i,wind,2074303,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12751,wind,2074303,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12752i,wind,2074303,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12752,wind,2074303,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12753i,solar,2074305,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g12753,solar,2074305,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g12754i,solar,2074305,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g12754,solar,2074305,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g12755i,hydro,2074307,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12755,hydro,2074307,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12756i,hydro,2074307,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12756,hydro,2074307,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12757i,hydro,2074307,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12757,hydro,2074307,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12758i,wind,2074310,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12758,wind,2074310,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12759i,hydro,2074313,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12759,hydro,2074313,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12760i,hydro,2074314,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12760,hydro,2074314,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12761i,hydro,2074316,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12761,hydro,2074316,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12762i,hydro,2074317,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12762,hydro,2074317,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12763i,hydro,2074317,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12763,hydro,2074317,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12764i,hydro,2074318,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12764,hydro,2074318,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12765i,hydro,2074318,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12765,hydro,2074318,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12766i,hydro,2074319,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12766,hydro,2074319,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12767i,hydro,2074322,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12767,hydro,2074322,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12768i,hydro,2074322,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12768,hydro,2074322,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12769i,hydro,2074324,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12769,hydro,2074324,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12770i,hydro,2074324,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12770,hydro,2074324,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12771i,hydro,2074324,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12771,hydro,2074324,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12772i,ng,2074328,0,5000.0,6.85,9.3377685,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12772,ng,2074328,0,.,6.85,9.3377685,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12773i,ng,2074329,0,5000.0,6.84,9.865588499999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12773,ng,2074329,0,.,6.84,9.865588499999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12774i,hydro,2074332,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12774,hydro,2074332,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12775i,hydro,2074332,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12775,hydro,2074332,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12776i,hydro,2074333,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12776,hydro,2074333,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12777i,hydro,2074333,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12777,hydro,2074333,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12778i,wind,2074334,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12778,wind,2074334,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12779i,wind,2074335,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12779,wind,2074335,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12780i,wind,2074335,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12780,wind,2074335,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12781i,wind,2074335,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12781,wind,2074335,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12782i,hydro,2077187,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12782,hydro,2077187,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12783i,hydro,2077188,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12783,hydro,2077188,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12784i,hydro,2077189,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12784,hydro,2077189,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12785i,hydro,2077190,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12785,hydro,2077190,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12786i,hydro,2077191,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12786,hydro,2077191,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12787i,ng,2077195,0,5000.0,5.99,9.5755254,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12787,ng,2077195,0,.,5.99,9.5755254,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12788i,ng,2077196,0,5000.0,6.0,8.9652954,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12788,ng,2077196,0,.,6.0,8.9652954,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12789i,ng,2077197,0,5000.0,6.01,10.463020800000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12789,ng,2077197,0,.,6.01,10.463020800000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g12790i,coal,2077199,0,0.0,9.45,10.1485644,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g12790,coal,2077199,0,.,9.45,10.1485644,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g12791i,hydro,2077200,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12791,hydro,2077200,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12792i,hydro,2077200,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12792,hydro,2077200,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12793i,hydro,2077200,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12793,hydro,2077200,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12794i,wind,2077204,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12794,wind,2077204,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12795i,wind,2077207,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12795,wind,2077207,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12796i,wind,2077207,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12796,wind,2077207,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12797i,coal,2077213,0,0.0,9.62,7.90590684,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g12797,coal,2077213,0,.,9.62,7.90590684,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g12798i,hydro,2077216,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12798,hydro,2077216,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12799i,hydro,2077217,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12799,hydro,2077217,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12800i,hydro,2077218,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12800,hydro,2077218,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12801i,hydro,2077219,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12801,hydro,2077219,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12802i,hydro,2077223,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12802,hydro,2077223,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12803i,hydro,2077224,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12803,hydro,2077224,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12804i,hydro,2077225,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12804,hydro,2077225,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12805i,hydro,2077226,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12805,hydro,2077226,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12806i,hydro,2077228,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12806,hydro,2077228,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12807i,hydro,2077229,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12807,hydro,2077229,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12808i,hydro,2077229,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12808,hydro,2077229,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12809i,hydro,2077229,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12809,hydro,2077229,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12810i,wind,2077231,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12810,wind,2077231,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12811i,wind,2077231,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12811,wind,2077231,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12812i,hydro,2077236,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12812,hydro,2077236,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12813i,hydro,2077237,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12813,hydro,2077237,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12814i,hydro,2077238,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12814,hydro,2077238,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12815i,hydro,2077243,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12815,hydro,2077243,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12816i,hydro,2077243,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12816,hydro,2077243,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12817i,hydro,2077244,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12817,hydro,2077244,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12818i,hydro,2077244,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12818,hydro,2077244,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12819i,hydro,2077245,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12819,hydro,2077245,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12820i,coal,2077248,0,0.0,9.49,8.028137039999999,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g12820,coal,2077248,0,.,9.49,8.028137039999999,40,0,0,0,1,1,0,Coal,.,.,.,.,.
g12821i,wind,2077250,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12821,wind,2077250,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12822i,wind,2077251,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12822,wind,2077251,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g12823i,hydro,2077252,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12823,hydro,2077252,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12824i,hydro,2077253,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12824,hydro,2077253,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12825i,hydro,2077253,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12825,hydro,2077253,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12826i,hydro,2077253,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12826,hydro,2077253,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g12827i,hydro,2077253,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
