GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om
g11881i,2030,1616000,964252.2903225806
g11882i,2030,1616000,964252.2903225806
g11883i,2030,1616000,964252.2903225806
g11884i,2030,1616000,964252.2903225806
g11885i,2030,1616000,964252.2903225806
g11886i,2030,1956000,0.0
g11887i,2030,1956000,0.0
g11888i,2030,1956000,0.0
g11889i,2030,1956000,0.0
g11890i,2030,1956000,0.0
g11891i,2030,1956000,0.0
g11892i,2030,1600000,0.0
g11893i,2030,1600000,0.0
g11894i,2030,1600000,0.0
g11895i,2030,1600000,0.0
g11896i,2030,1600000,0.0
g11897i,2030,1616000,158750.68617234466
g11898i,2030,1616000,158750.68617234466
g11899i,2030,1616000,177676.69090909092
g11900i,2030,1956000,0.0
g11901i,2030,1956000,0.0
g11902i,2030,1956000,0.0
g11903i,2030,1956000,0.0
g11904i,2030,1956000,0.0
g11905i,2030,1600000,0.0
g11906i,2030,1616000,158468.4
g11907i,2030,1616000,158468.4
g11908i,2030,1616000,158468.4
g11909i,2030,1616000,158468.4
g11910i,2030,1616000,688373.3142857143
g11911i,2030,1616000,688373.3142857143
g11912i,2030,1616000,21636.45128205128
g11913i,2030,1616000,21636.45128205128
g11914i,2030,1600000,0.0
g11915i,2030,1600000,0.0
g11916i,2030,1600000,0.0
g11917i,2030,1600000,0.0
g11918i,2030,1600000,0.0
g11919i,2030,1600000,0.0
g11920i,2030,1600000,0.0
g11921i,2030,1600000,0.0
g11922i,2030,1600000,0.0
g11923i,2030,1616000,376946.375510204
g11924i,2030,1616000,376946.375510204
g11925i,2030,1616000,376946.375510204
g11926i,2030,1616000,376946.375510204
g11927i,2030,1616000,376946.375510204
g11928i,2030,1616000,376946.375510204
g11929i,2030,1600000,0.0
g11930i,2030,1600000,0.0
g11931i,2030,1600000,0.0
g11932i,2030,1600000,0.0
g11933i,2030,1600000,0.0
g11934i,2030,1600000,0.0
g11935i,2030,1600000,0.0
g11936i,2030,1600000,0.0
g11937i,2030,1616000,55438.74952999948
g11938i,2030,1616000,55438.74952999948
g11939i,2030,1616000,55438.74952999948
g11940i,2030,1616000,93136.78970509383
g11941i,2030,1616000,93136.78970509383
g11942i,2030,5255000,118731.18923396825
g11943i,2030,1600000,0.0
g11944i,2030,1600000,0.0
g11945i,2030,1600000,0.0
g11946i,2030,1600000,0.0
g11947i,2030,1600000,0.0
g11948i,2030,5255000,167938.08892186245
g11949i,2030,5255000,186824.4617863856
g11950i,2030,1600000,0.0
g11951i,2030,1600000,0.0
g11952i,2030,1616000,183717.03396226416
g11953i,2030,1616000,183717.03396226416
g11954i,2030,1616000,183717.03396226416
g11955i,2030,1600000,0.0
g11956i,2030,1600000,0.0
g11957i,2030,1600000,0.0
g11958i,2030,1600000,0.0
g11959i,2030,1600000,0.0
g11960i,2030,1616000,310216.4570004154
g11961i,2030,1616000,310216.4570004154
g11962i,2030,1616000,310216.4570004154
g11963i,2030,1616000,310216.4570004154
g11964i,2030,1600000,0.0
g11965i,2030,1600000,0.0
g11966i,2030,1600000,0.0
g11967i,2030,1600000,0.0
g11968i,2030,1600000,0.0
g11969i,2030,1616000,57026.53607208821
g11970i,2030,1616000,57026.53607208821
g11971i,2030,1616000,57026.53607208821
g11972i,2030,5255000,178534.01388484397
g11973i,2030,1616000,310216.4570004154
g11974i,2030,1616000,310216.4570004154
g11975i,2030,1616000,310216.4570004154
g11976i,2030,1616000,310216.4570004154
g11977i,2030,1600000,0.0
g11978i,2030,1600000,0.0
g11979i,2030,1600000,0.0
g11980i,2030,1600000,0.0
g11981i,2030,1600000,0.0
g11982i,2030,1600000,0.0
g11983i,2030,1600000,0.0
g11984i,2030,1600000,0.0
g11985i,2030,1600000,0.0
g11986i,2030,1600000,0.0
g11987i,2030,1600000,0.0
g11988i,2030,1600000,0.0
g11989i,2030,1616000,46440.51582265525
g11990i,2030,1616000,46440.51582265525
g11991i,2030,1616000,46440.51582265525
g11992i,2030,1616000,46440.51582265525
g11993i,2030,1616000,46440.51582265525
g11994i,2030,1616000,46440.51582265525
g11995i,2030,1616000,112783.81621621622
g11996i,2030,1616000,112783.81621621622
g11997i,2030,1616000,112783.81621621622
g11998i,2030,1600000,0.0
g11999i,2030,1956000,0.0
g12000i,2030,1616000,64997.40815502624
g12001i,2030,1616000,64997.40815502624
g12002i,2030,1616000,64997.40815502624
g12003i,2030,1616000,64997.40815502624
g12004i,2030,1616000,64997.40815502624
g12005i,2030,1616000,76397.72954924876
g12006i,2030,1616000,100466.89411764705
g12007i,2030,1616000,100466.89411764705
g12008i,2030,1600000,0.0
g12009i,2030,1600000,0.0
g12010i,2030,1616000,70642.67168674698
g12011i,2030,1616000,70642.67168674698
g12012i,2030,1616000,70642.67168674698
g12013i,2030,1616000,70642.67168674698
g12014i,2030,1616000,70642.67168674698
g12015i,2030,1616000,70642.67168674698
g12016i,2030,1616000,90614.55872291904
g12017i,2030,1616000,90614.55872291904
g12018i,2030,1616000,90614.55872291904
g12019i,2030,1616000,90614.55872291904
g12020i,2030,1616000,90614.55872291904
g12021i,2030,1616000,90614.55872291904
g12022i,2030,1616000,49394.34941553459
g12023i,2030,1616000,49394.34941553459
g12024i,2030,1616000,49394.34941553459
g12025i,2030,1600000,0.0
g12026i,2030,1600000,0.0
g12027i,2030,1600000,0.0
g12028i,2030,1600000,0.0
g12029i,2030,1600000,0.0
g12030i,2030,1616000,129401.8857142857
g12031i,2030,1616000,129401.8857142857
g12032i,2030,1616000,129401.8857142857
g12033i,2030,1616000,129401.8857142857
g12034i,2030,1616000,135342.87863590772
g12035i,2030,1616000,135342.87863590772
g12036i,2030,1616000,135342.87863590772
g12037i,2030,1616000,135342.87863590772
g12038i,2030,1616000,135342.87863590772
g12039i,2030,1616000,135342.87863590772
g12040i,2030,1600000,0.0
g12041i,2030,1600000,0.0
g12042i,2030,1600000,0.0
g12043i,2030,1600000,0.0
g12044i,2030,1616000,52787.53246753247
g12045i,2030,1616000,52787.53246753247
g12046i,2030,1616000,52787.53246753247
g12047i,2030,1600000,0.0
g12048i,2030,1600000,0.0
g12049i,2030,1600000,0.0
g12050i,2030,1600000,0.0
g12051i,2030,5983000,0.0
g12052i,2030,5983000,0.0
g12053i,2030,5983000,0.0
g12054i,2030,5983000,0.0
g12055i,2030,5983000,0.0
g12056i,2030,5983000,0.0
g12057i,2030,1616000,78851.42608695653
g12058i,2030,1616000,78851.42608695653
g12059i,2030,1616000,132128.57560975608
g12060i,2030,1616000,132128.57560975608
g12061i,2030,1616000,132128.57560975608
g12062i,2030,1600000,0.0
g12063i,2030,1600000,0.0
g12064i,2030,1600000,0.0
g12065i,2030,1616000,134021.48429752066
g12066i,2030,1616000,134021.48429752066
g12067i,2030,1616000,278460.9333333333
g12068i,2030,1616000,278460.9333333333
g12069i,2030,1616000,278460.9333333333
g12070i,2030,1616000,278460.9333333333
g12071i,2030,1616000,956679.6000000001
g12072i,2030,1616000,956679.6000000001
g12073i,2030,1616000,956679.6000000001
g12074i,2030,1616000,956679.6000000001
g12075i,2030,5983000,0.0
g12076i,2030,1956000,0.0
g12077i,2030,5983000,0.0
g12078i,2030,5983000,0.0
g12079i,2030,5983000,0.0
g12080i,2030,5983000,0.0
g12081i,2030,1600000,0.0
g12082i,2030,1616000,163971.65336658357
g12083i,2030,1616000,98842.20207612457
g12084i,2030,1616000,163971.65336658357
g12085i,2030,1616000,163971.65336658357
g12086i,2030,1616000,163971.65336658357
g12087i,2030,1616000,163971.65336658357
g12088i,2030,1616000,161785.63357215968
g12089i,2030,1616000,161785.63357215968
g12090i,2030,5255000,106455.14482758618
g12091i,2030,5983000,0.0
g12092i,2030,5983000,0.0
g12093i,2030,5983000,0.0
g12094i,2030,5983000,0.0
g12095i,2030,5983000,0.0
g12096i,2030,1616000,65847.6
g12097i,2030,1616000,65847.6
g12098i,2030,1616000,139249.0507772021
g12099i,2030,1616000,139249.0507772021
g12100i,2030,1616000,139249.0507772021
g12101i,2030,1616000,148034.26666666666
g12102i,2030,1616000,148034.26666666666
g12103i,2030,1600000,0.0
g12104i,2030,1600000,0.0
g12105i,2030,1616000,47450.98983050847
g12106i,2030,1616000,47450.98983050847
g12107i,2030,1616000,47450.98983050847
g12108i,2030,5255000,161552.9946519846
g12109i,2030,5255000,111184.8624941905
g12110i,2030,5255000,94393.21451896234
g12111i,2030,5255000,109451.06483097412
g12112i,2030,5255000,138423.71960872944
g12113i,2030,5255000,65084.11690437222
g12114i,2030,5255000,141072.74401846714
g12115i,2030,5255000,183683.64043921628
g12116i,2030,5255000,65084.11690437222
g12117i,2030,1600000,0.0
g12118i,2030,5983000,0.0
g12119i,2030,5983000,0.0
g12120i,2030,1600000,0.0
g12121i,2030,1600000,0.0
g12122i,2030,1600000,0.0
g12123i,2030,1600000,0.0
g12124i,2030,1600000,0.0
g12125i,2030,1956000,0.0
g12126i,2030,5255000,71708.82459338126
g12127i,2030,5255000,115286.8436884423
g12128i,2030,5255000,120295.10659463517
g12129i,2030,1600000,0.0
g12130i,2030,1600000,0.0
g12131i,2030,1600000,0.0
g12132i,2030,1600000,0.0
g12133i,2030,1600000,0.0
g12134i,2030,1600000,0.0
g12135i,2030,1600000,0.0
g12136i,2030,1616000,55983.23979730835
g12137i,2030,1616000,55983.23979730835
g12138i,2030,1616000,55983.23979730835
g12139i,2030,1616000,55983.23979730835
g12140i,2030,1616000,55983.23979730835
g12141i,2030,1616000,55983.23979730835
g12142i,2030,1616000,150244.88813559324
g12143i,2030,1616000,150244.88813559324
g12144i,2030,1616000,278942.7784786642
g12145i,2030,1616000,278942.7784786642
g12146i,2030,1616000,278942.7784786642
g12147i,2030,1616000,278942.7784786642
g12148i,2030,1600000,0.0
g12149i,2030,1616000,71731.29332206256
g12150i,2030,1616000,71731.29332206256
g12151i,2030,1616000,71731.29332206256
g12152i,2030,1616000,112399.52462987886
g12153i,2030,1616000,112399.52462987886
g12154i,2030,1616000,112399.52462987886
g12155i,2030,1616000,75814.54214876033
g12156i,2030,1616000,75814.54214876033
g12157i,2030,1616000,75814.54214876033
g12158i,2030,1616000,75814.54214876033
g12159i,2030,1616000,75814.54214876033
g12160i,2030,1616000,75814.54214876033
g12161i,2030,1600000,0.0
g12162i,2030,1600000,0.0
g12163i,2030,1616000,48159.290330976444
g12164i,2030,1616000,48159.290330976444
g12165i,2030,1616000,48159.290330976444
g12166i,2030,7186000,74404.56328392244
g12167i,2030,7186000,74404.56328392244
g12168i,2030,7186000,74404.56328392244
g12169i,2030,1600000,0.0
g12170i,2030,1600000,0.0
g12171i,2030,5255000,137765.10894536917
g12172i,2030,5255000,166583.3555565913
g12173i,2030,5255000,111259.50954903914
g12174i,2030,5255000,95245.90867595216
g12175i,2030,5255000,133231.15134207997
g12176i,2030,5255000,203328.2678733511
g12177i,2030,1616000,242624.85239616613
g12178i,2030,1616000,242624.85239616613
g12179i,2030,1616000,783155.4260869565
g12180i,2030,1616000,100466.89411764705
g12181i,2030,1616000,50309.49714444909
g12182i,2030,1616000,50309.49714444909
g12183i,2030,1616000,50309.49714444909
g12184i,2030,1616000,800167.6
g12185i,2030,1600000,0.0
g12186i,2030,5255000,99730.82720912376
g12187i,2030,5255000,33473.538566089024
g12188i,2030,5255000,66523.53533253307
g12189i,2030,5255000,67797.85501355081
g12190i,2030,1616000,51742.71700673678
g12191i,2030,1616000,51742.71700673678
g12192i,2030,1616000,51742.71700673678
g12193i,2030,1616000,51742.71700673678
g12194i,2030,1616000,51742.71700673678
g12195i,2030,1616000,51742.71700673678
g12196i,2030,1616000,87459.2561737578
g12197i,2030,1616000,87459.2561737578
g12198i,2030,1616000,87459.2561737578
g12199i,2030,1616000,87459.2561737578
g12200i,2030,1616000,87459.2561737578
g12201i,2030,1616000,87459.2561737578
g12202i,2030,1616000,49476.5592760181
g12203i,2030,1616000,49476.5592760181
g12204i,2030,1616000,49476.5592760181
g12205i,2030,1616000,49476.5592760181
g12206i,2030,1616000,49476.5592760181
g12207i,2030,1616000,49476.5592760181
g12208i,2030,1616000,49498.66062938647
g12209i,2030,1616000,49498.66062938647
g12210i,2030,1616000,49498.66062938647
g12211i,2030,1616000,49498.66062938647
g12212i,2030,1616000,49498.66062938647
g12213i,2030,1616000,49498.66062938647
g12214i,2030,1600000,0.0
g12215i,2030,1600000,0.0
g12216i,2030,1600000,0.0
g12217i,2030,5983000,0.0
g12218i,2030,5983000,0.0
g12219i,2030,5983000,0.0
g12220i,2030,5983000,0.0
g12221i,2030,5983000,0.0
g12222i,2030,5983000,0.0
g12223i,2030,5255000,76709.40739809611
g12224i,2030,5255000,164149.10147218595
g12225i,2030,5255000,127887.1171737491
g12226i,2030,5255000,172428.0374025797
g12227i,2030,1616000,79606.49999999999
g12228i,2030,1616000,79606.49999999999
g12229i,2030,1616000,150244.88813559324
g12230i,2030,1616000,150244.88813559324
g12231i,2030,1956000,0.0
g12232i,2030,5983000,0.0
g12233i,2030,1600000,0.0
g12234i,2030,1600000,0.0
g12235i,2030,5983000,0.0
g12236i,2030,5983000,0.0
g12237i,2030,5983000,0.0
g12238i,2030,5983000,0.0
g12239i,2030,1616000,51742.71700673678
g12240i,2030,1616000,51742.71700673678
g12241i,2030,1616000,51742.71700673678
g12242i,2030,1616000,51742.71700673678
g12243i,2030,1616000,51742.71700673678
g12244i,2030,1616000,51742.71700673678
g12245i,2030,1600000,0.0
g12246i,2030,1616000,54666.917127071814
g12247i,2030,1616000,54666.917127071814
g12248i,2030,1616000,54666.917127071814
g12249i,2030,1616000,54666.917127071814
g12250i,2030,1616000,54666.917127071814
g12251i,2030,1616000,54666.917127071814
g12252i,2030,1600000,0.0
g12253i,2030,1600000,0.0
g12254i,2030,5983000,0.0
g12255i,2030,5983000,0.0
g12256i,2030,5983000,0.0
g12257i,2030,5983000,0.0
g12258i,2030,5983000,0.0
g12259i,2030,5983000,0.0
g12260i,2030,1600000,0.0
g12261i,2030,1616000,47241.04682963774
g12262i,2030,1616000,47241.04682963774
g12263i,2030,1616000,47241.04682963774
g12264i,2030,1600000,0.0
g12265i,2030,1600000,0.0
g12266i,2030,1616000,48159.290330976444
g12267i,2030,1616000,48159.290330976444
g12268i,2030,1616000,48159.290330976444
g12269i,2030,1600000,0.0
g12270i,2030,1616000,49896.21785173979
g12271i,2030,1616000,49896.21785173979
g12272i,2030,1616000,49896.21785173979
g12273i,2030,1600000,0.0
g12274i,2030,1600000,0.0
g12275i,2030,1956000,0.0
g12276i,2030,1616000,48119.849239700205
g12277i,2030,1616000,48119.849239700205
g12278i,2030,1616000,48119.849239700205
g12279i,2030,1616000,48119.849239700205
g12280i,2030,1616000,48119.849239700205
g12281i,2030,1616000,48119.849239700205
g12282i,2030,1616000,956679.6000000001
g12283i,2030,5255000,73243.21974771221
g12284i,2030,1616000,969369.7621621622
g12285i,2030,1616000,581050.7999999999
g12286i,2030,1616000,581050.7999999999
g12287i,2030,1616000,179889.6276497696
g12288i,2030,1616000,179889.6276497696
g12289i,2030,1616000,179889.6276497696
g12290i,2030,1616000,179889.6276497696
g12291i,2030,1616000,179889.6276497696
g12292i,2030,5983000,0.0
g12293i,2030,5983000,0.0
g12294i,2030,5255000,102330.32478058859
g12295i,2030,5255000,48976.599649357755
g12296i,2030,5255000,49463.52912421229
g12297i,2030,5255000,396070.8857142857
g12298i,2030,5255000,497759.74855104
g12299i,2030,1600000,0.0
g12300i,2030,1600000,0.0
g12301i,2030,1600000,0.0
g12302i,2030,1600000,0.0
g12303i,2030,1600000,0.0
g12304i,2030,5255000,65162.90545855156
g12305i,2030,5255000,108503.64787892431
g12306i,2030,5255000,52955.28456561413
g12307i,2030,1616000,50164.79822493412
g12308i,2030,1616000,50164.79822493412
g12309i,2030,1616000,50164.79822493412
g12310i,2030,1956000,0.0
g12311i,2030,1616000,712878.941757157
g12312i,2030,1616000,712878.941757157
g12313i,2030,1616000,712878.941757157
g12314i,2030,5255000,154124.6034113166
g12315i,2030,5255000,76509.95442189377
g12316i,2030,1956000,0.0
g12317i,2030,1616000,118222.45714285715
g12318i,2030,1616000,118222.45714285715
g12319i,2030,1956000,0.0
g12320i,2030,1956000,0.0
g12321i,2030,1616000,520681.8857142857
g12322i,2030,1616000,520681.8857142857
g12323i,2030,1616000,520681.8857142857
g12324i,2030,5255000,94424.28099318329
g12325i,2030,5255000,88008.60165255034
g12326i,2030,5255000,114813.89879605449
g12327i,2030,5255000,93741.77041729055
g12328i,2030,5255000,170142.70324528302
g12329i,2030,1616000,116805.34647887325
g12330i,2030,1616000,116805.34647887325
g12331i,2030,1616000,116805.34647887325
g12332i,2030,1616000,93315.42212189616
g12333i,2030,1616000,93315.42212189616
g12334i,2030,1616000,93315.42212189616
g12335i,2030,5255000,139979.08205821825
g12336i,2030,5255000,29367.154728622383
g12337i,2030,1616000,457797.6
g12338i,2030,1616000,457797.6
g12339i,2030,1616000,457797.6
g12340i,2030,1616000,193683.6
g12341i,2030,1616000,193683.6
g12342i,2030,5983000,0.0
g12343i,2030,5983000,0.0
g12344i,2030,5983000,0.0
g12345i,2030,5255000,32246.28051948052
g12346i,2030,5255000,74745.11291583479
g12347i,2030,5255000,105211.45353780364
g12348i,2030,5255000,62415.49145496104
g12349i,2030,5983000,0.0
g12350i,2030,5983000,0.0
g12351i,2030,5983000,0.0
g12352i,2030,5983000,0.0
g12353i,2030,5983000,0.0
g12354i,2030,5983000,0.0
g12355i,2030,1956000,0.0
g12356i,2030,5255000,82947.23277315174
g12357i,2030,5255000,435196.9355682325
g12358i,2030,5255000,448098.66745179397
g12359i,2030,5255000,366262.8903566711
g12360i,2030,5255000,366262.8903566711
g12361i,2030,5255000,366262.8903566711
g12362i,2030,5255000,366262.8903566711
g12363i,2030,1616000,84051.37358490567
g12364i,2030,1616000,96894.98817966903
g12365i,2030,1616000,96894.98817966903
g12366i,2030,1616000,96894.98817966903
g12367i,2030,1616000,177676.6909090909
g12368i,2030,1616000,177676.6909090909
g12369i,2030,1616000,487143.6
g12370i,2030,1616000,487143.6
g12371i,2030,1616000,487143.6
g12372i,2030,1616000,50113.16748973093
g12373i,2030,1616000,50113.16748973093
g12374i,2030,1616000,50113.16748973093
g12375i,2030,1616000,61764.86520376175
g12376i,2030,1600000,0.0
g12377i,2030,1600000,0.0
g12378i,2030,1600000,0.0
g12379i,2030,1600000,0.0
g12380i,2030,1616000,64561.19999999999
g12381i,2030,1616000,1045796.9343065693
g12382i,2030,1616000,1045796.9343065693
g12383i,2030,1956000,0.0
g12384i,2030,1956000,0.0
g12385i,2030,1616000,249286.54736842107
g12386i,2030,1616000,249286.54736842107
g12387i,2030,1616000,249286.54736842107
g12388i,2030,1616000,249286.54736842107
g12389i,2030,1616000,278460.93333333335
g12390i,2030,1616000,278460.93333333335
g12391i,2030,1616000,169070.8258064516
g12392i,2030,1616000,169070.8258064516
g12393i,2030,1616000,169070.8258064516
g12394i,2030,1616000,169070.8258064516
g12395i,2030,1616000,66688.32334494774
g12396i,2030,1616000,66688.32334494774
g12397i,2030,5255000,71431.14476392577
g12398i,2030,5255000,108752.13679418617
g12399i,2030,1600000,0.0
g12400i,2030,1600000,0.0
g12401i,2030,1600000,0.0
g12402i,2030,1616000,876514.9170731709
g12403i,2030,1616000,876514.9170731709
g12404i,2030,1616000,876514.9170731709
g12405i,2030,1616000,227847.6
g12406i,2030,1616000,227847.6
g12407i,2030,1616000,154819.73115137347
g12408i,2030,1616000,154819.73115137347
g12409i,2030,1616000,154819.73115137347
g12410i,2030,1956000,0.0
g12411i,2030,1956000,0.0
g12412i,2030,1956000,0.0
g12413i,2030,1616000,202950.75789473683
g12414i,2030,1616000,202950.75789473683
g12415i,2030,1616000,202950.75789473683
g12416i,2030,1616000,202950.75789473683
g12417i,2030,1616000,202950.75789473683
g12418i,2030,1616000,202950.75789473683
g12419i,2030,1956000,0.0
g12420i,2030,1956000,0.0
g12421i,2030,1956000,0.0
g12422i,2030,5255000,161032.2133081114
g12423i,2030,5255000,90479.64097196875
g12424i,2030,5255000,154586.17520024304
g12425i,2030,1956000,0.0
g12426i,2030,1616000,124077.48752834466
g12427i,2030,1616000,124077.48752834466
g12428i,2030,1616000,124077.48752834466
g12429i,2030,1616000,124077.48752834466
g12430i,2030,1616000,124077.48752834466
g12431i,2030,1616000,124077.48752834466
g12432i,2030,5255000,88601.47223064912
g12433i,2030,5255000,161613.81393333693
g12434i,2030,5255000,133753.06669703368
g12435i,2030,5255000,161067.0296019784
g12436i,2030,1616000,50068.909065769454
g12437i,2030,1616000,50068.909065769454
g12438i,2030,1616000,50068.909065769454
g12439i,2030,1616000,50068.909065769454
g12440i,2030,1616000,67807.27013542409
g12441i,2030,1616000,67807.27013542409
g12442i,2030,1616000,207960.0324324324
g12443i,2030,1616000,282383.53984962404
g12444i,2030,1616000,282383.53984962404
g12445i,2030,5255000,236382.2639189848
g12446i,2030,5255000,271016.8732207669
g12447i,2030,1956000,0.0
g12448i,2030,1956000,0.0
g12449i,2030,5255000,101866.74925657206
g12450i,2030,5255000,100292.69167316442
g12451i,2030,1956000,0.0
g12452i,2030,1616000,53017.59879336349
g12453i,2030,1616000,53017.59879336349
g12454i,2030,1956000,0.0
g12455i,2030,5983000,0.0
g12456i,2030,5255000,73376.45053092342
g12457i,2030,5255000,152580.324152846
g12458i,2030,5255000,346058.57354979945
g12459i,2030,5255000,275273.1796421594
g12460i,2030,5255000,269668.20912403084
g12461i,2030,1616000,313533.65042016807
g12462i,2030,1616000,172160.62409479922
g12463i,2030,1616000,172160.62409479922
g12464i,2030,1616000,172160.62409479922
g12465i,2030,1616000,172160.62409479922
g12466i,2030,1616000,172160.62409479922
g12467i,2030,1616000,172160.62409479922
g12468i,2030,5255000,143229.12270568157
g12469i,2030,5255000,124233.84038615115
g12470i,2030,5255000,177574.6708686116
g12471i,2030,5255000,219384.2390923698
g12472i,2030,5983000,0.0
g12473i,2030,5983000,0.0
g12474i,2030,5983000,0.0
g12475i,2030,5983000,0.0
g12476i,2030,5255000,63743.682221458344
g12477i,2030,1616000,108957.01634241245
g12478i,2030,1616000,108957.01634241245
g12479i,2030,1956000,0.0
g12480i,2030,1616000,372060.609964771
g12481i,2030,1616000,372060.609964771
g12482i,2030,1616000,372060.609964771
g12483i,2030,5983000,0.0
g12484i,2030,5983000,0.0
g12485i,2030,1616000,108957.01634241245
g12486i,2030,1616000,108957.01634241245
g12487i,2030,1616000,388293.91578947374
g12488i,2030,1616000,388293.91578947374
g12489i,2030,1616000,388293.91578947374
g12490i,2030,1616000,388293.91578947374
g12491i,2030,1616000,388293.91578947374
g12492i,2030,1616000,388293.91578947374
g12493i,2030,5255000,125554.81760625972
g12494i,2030,5255000,195279.73976995557
g12495i,2030,5255000,228169.2703489651
g12496i,2030,1956000,0.0
g12497i,2030,5983000,0.0
g12498i,2030,5983000,0.0
g12499i,2030,5983000,0.0
g12500i,2030,1616000,228921.69216921696
g12501i,2030,1616000,228921.69216921696
g12502i,2030,1616000,88038.0
g12503i,2030,1616000,88038.0
g12504i,2030,1616000,228921.69216921696
g12505i,2030,1616000,228921.69216921696
g12506i,2030,1616000,228921.69216921696
g12507i,2030,1616000,228921.69216921696
g12508i,2030,5983000,0.0
g12509i,2030,5983000,0.0
g12510i,2030,5983000,0.0
g12511i,2030,5983000,0.0
g12512i,2030,1600000,0.0
g12513i,2030,1600000,0.0
g12514i,2030,1600000,0.0
g12515i,2030,1600000,0.0
g12516i,2030,1600000,0.0
g12517i,2030,5983000,0.0
g12518i,2030,5983000,0.0
g12519i,2030,5983000,0.0
g12520i,2030,1616000,111514.79999999999
g12521i,2030,5983000,0.0
g12522i,2030,5983000,0.0
g12523i,2030,1616000,64561.19999999999
g12524i,2030,1616000,64561.19999999999
g12525i,2030,1956000,0.0
g12526i,2030,1956000,0.0
g12527i,2030,1956000,0.0
g12528i,2030,1616000,657883.9636363636
g12529i,2030,1616000,657883.9636363636
g12530i,2030,1616000,657883.9636363636
g12531i,2030,1616000,116665.82784810125
g12532i,2030,1616000,116665.82784810125
g12533i,2030,5983000,0.0
g12534i,2030,5983000,0.0
g12535i,2030,1616000,48447.93624381485
g12536i,2030,1616000,48447.93624381485
g12537i,2030,1616000,48447.93624381485
g12538i,2030,1616000,126514.06834699243
g12539i,2030,1616000,126514.06834699243
g12540i,2030,1616000,126514.06834699243
g12541i,2030,1616000,157350.45714285714
g12542i,2030,1616000,157350.45714285714
g12543i,2030,1616000,352990.45714285714
g12544i,2030,1616000,352990.45714285714
g12545i,2030,1616000,352990.45714285714
g12546i,2030,1616000,352990.45714285714
g12547i,2030,1616000,282383.53984962404
g12548i,2030,1616000,376946.37551020406
g12549i,2030,1616000,376946.37551020406
g12550i,2030,1616000,376946.37551020406
g12551i,2030,1616000,376946.37551020406
g12552i,2030,1616000,376946.37551020406
g12553i,2030,1616000,376946.37551020406
g12554i,2030,5255000,137675.78465179596
g12555i,2030,5255000,157562.53243898682
g12556i,2030,5255000,87226.91127953962
g12557i,2030,5983000,0.0
g12558i,2030,5983000,0.0
g12559i,2030,5983000,0.0
g12560i,2030,5983000,0.0
g12561i,2030,1616000,53359.07208121828
g12562i,2030,1616000,53359.07208121828
g12563i,2030,1956000,0.0
g12564i,2030,5255000,60991.21927840259
g12565i,2030,5255000,122505.87229217678
g12566i,2030,5255000,163645.24815180516
g12567i,2030,1956000,0.0
g12568i,2030,1956000,0.0
g12569i,2030,1956000,0.0
g12570i,2030,1616000,56664.32207619364
g12571i,2030,1616000,56664.32207619364
g12572i,2030,1616000,56664.32207619364
g12573i,2030,5255000,135304.0009235575
g12574i,2030,5255000,177279.75136327863
g12575i,2030,5255000,74586.17961092108
g12576i,2030,5255000,137336.06737198107
g12577i,2030,5255000,112223.92218460301
g12578i,2030,5255000,124494.59624330861
g12579i,2030,5255000,47528.55692908263
g12580i,2030,5255000,67937.1597345978
g12581i,2030,5255000,47528.55692908263
g12582i,2030,5255000,47528.55692908263
g12583i,2030,1956000,0.0
g12584i,2030,5255000,139163.81049373088
g12585i,2030,1956000,0.0
g12586i,2030,1956000,0.0
g12587i,2030,5255000,107474.87240894999
g12588i,2030,5255000,82979.549041104
g12589i,2030,5983000,0.0
g12590i,2030,5983000,0.0
g12591i,2030,1956000,0.0
g12592i,2030,1956000,0.0
g12593i,2030,5255000,79691.52951297679
g12594i,2030,5255000,112514.55791845698
g12595i,2030,5255000,119732.85526077956
g12596i,2030,5255000,144020.901523731
g12597i,2030,1956000,0.0
g12598i,2030,1956000,0.0
g12599i,2030,1956000,0.0
g12600i,2030,1956000,0.0
g12601i,2030,1956000,0.0
g12602i,2030,1956000,0.0
g12603i,2030,5255000,90301.92619355884
g12604i,2030,1616000,228921.6921692169
g12605i,2030,1616000,228921.6921692169
g12606i,2030,1616000,193683.60000000003
g12607i,2030,1616000,228921.6921692169
g12608i,2030,1956000,0.0
g12609i,2030,5255000,405911.2093704246
g12610i,2030,5255000,451149.016825757
g12611i,2030,5255000,486944.33680842165
g12612i,2030,5255000,455522.5619447263
g12613i,2030,5255000,437047.09480311564
g12614i,2030,5255000,405911.2093704246
g12615i,2030,5255000,184997.184
g12616i,2030,5255000,184997.184
g12617i,2030,1956000,0.0
g12618i,2030,1956000,0.0
g12619i,2030,5255000,84646.62785221792
g12620i,2030,5255000,97164.08145611323
g12621i,2030,5255000,108752.15047854526
g12622i,2030,5255000,89242.40121751161
g12623i,2030,1956000,0.0
g12624i,2030,5983000,0.0
g12625i,2030,5983000,0.0
g12626i,2030,5983000,0.0
g12627i,2030,5983000,0.0
g12628i,2030,5983000,0.0
g12629i,2030,5983000,0.0
g12630i,2030,5983000,0.0
g12631i,2030,1616000,956679.6000000001
g12632i,2030,1616000,193683.60000000003
g12633i,2030,1616000,956679.6000000001
g12634i,2030,1616000,956679.6000000001
